customer_id,age,annual_income,credit_score,loan_amount,existing_loans,region,employment_status,gender,marital_status,application_date,default_flag
101540,45.0,739699.02,330.0,402475.78,0,West,Unemployed,female,Single,2024-07-16,0
100000,23.0,464451.98,377.0,429659.8,3,West,Unemployed,Male,Divorced,2023-01-01,1
101394,30.0,400494.1,568.0,519358.16,2,East,Unemployed,MALE ,Divorced,24-May-2024,0
101101,44.0,782673.48,780.0,128764.37,1,North,Self-Employed,Male,Single,07/02/2024,0
101108,71.0,328467.49,533.0,462880.09,0,East,Employed,F,Widowed,2024-02-09,0
101765,71.0,1081854.57,626.0,464607.89,0,Central,Self-Employed,female,Widowed,06/10/2024,0
100082,27.0,759378.06,694.0,266891.5,2,Central,Self-Employed,FEMALE,Married,30-Jan-2023,1
101628,40.0,,343.0,529686.77,2,Central,Retired,MALE ,Widowed,2024-08-17,0
100676,51.0,812098.5,307.0,809693.31,2,West,Unemployed,Female,Divorced,2023-09-04,0
101471,57.0,898884.83,863.0,539083.97,3,West,Self-Employed,F,Widowed,06/21/2024,0
101046,31.0,647450.97,606.0,325813.47,2,South,Unemployed,female,Widowed,17-Jan-2024,0
100770,55.0,602611.12,469.0,566413.63,3,South,Self-Employed,female,Widowed,09-Oct-2023,0
101232,73.0,446652.4,865.0,708964.88,1,North,Employed,female,Widowed,2024-03-25,0
101298,48.0,847341.64,354.0,527329.98,2,North,Retired,Male,Divorced,19-Apr-2024,0
101652,20.0,1064344.03,786.0,469171.96,1,North,Self-Employed,female,Married,2024-08-26,1
101511,31.0,840537.31,432.0,245559.61,3,Central,Employed,female,Widowed,07/05/2024,1
100404,46.0,857280.27,445.0,265936.55,1,Central,Self-Employed,Male,Single,2023-05-28,0
101753,40.0,693925.11,584.0,730165.47,0,South,Self-Employed,Female,Single,02/10/2024,0
101316,58.0,719239.67,772.0,176879.32,3,West,Unemployed,M,Divorced,2024-04-25,0
101358,23.0,779175.7,833.0,285041.7,3,East,Retired,M,Single,10-May-2024,0
100104,63.0,371345.76,578.0,375209.8,3,East,Employed,F,Married,2023-02-07,0
100688,43.0,258205.73,478.0,136013.67,4,Central,Unemployed,MALE ,Widowed,2023-09-09,0
101323,68.0,761665.38,,384253.5,3,East,Unemployed,FEMALE,Married,04/28/2024,0
100826,56.0,574808.85,457.0,175283.45,0,East,Employed,F,Widowed,29-Oct-2023,1
100062,38.0,911383.07,848.0,614468.12,2,East,Employed,male,Divorced,23-Jan-2023,0
100852,72.0,584792.89,582.0,571189.9,0,West,Self-Employed,male,Married,2023-11-08,1
101804,25.0,794177.09,474.0,127186.33,4,West,Retired,female,Married,2024-10-20,0
100223,29.0,1032944.72,741.0,445622.57,3,North,Unemployed,female,Single,03/23/2023,0
100145,66.0,361937.79,687.0,142562.7,0,Central,Employed,Male,Widowed,22/02/2023,0
101088,55.0,795777.03,393.0,574279.95,1,South,Retired,Female,Divorced,2024-02-02,0
100373,39.0,450529.31,787.0,392108.19,1,Central,Employed,F,Widowed,17/05/2023,1
101440,62.0,561353.11,523.0,299711.82,1,West,Employed,male,Divorced,2024-06-09,0
101142,71.0,702846.62,,506541.23,0,South,Employed,Male,Widowed,22-Feb-2024,0
101854,24.0,724729.54,377.0,740898.85,2,North,Employed,Male,Widowed,08-Nov-2024,0
101517,20.0,624925.58,392.0,534884.66,1,East,Unemployed,FEMALE,Widowed,07/07/2024,1
101624,49.0,1189664.75,682.0,601167.34,2,North,Unemployed,M,Married,2024-08-16,0
101288,23.0,354387.36,826.0,530181.42,0,South,Retired,FEMALE,Single,2024-04-15,0
100009,23.0,926169.8,681.0,757579.16,3,South,Employed,Female,Married,04/01/2023,0
100449,34.0,1207318.4,325.0,592141.63,3,South,Retired,FEMALE,Single,13/06/2023,0
100708,45.0,246237.28,385.0,258305.81,1,East,Employed,female,Widowed,2023-09-16,0
100255,26.0,752745.64,385.0,154091.51,1,West,Unemployed,male,Single,04/04/2023,0
100882,43.0,815344.55,1200.0,513712.0,0,East,Employed,Male,Divorced,19-Nov-2023,0
100389,26.0,,590.0,221217.8,0,West,Self-Employed,M,Widowed,23/05/2023,0
100908,39.0,192901.17,670.0,351798.62,4,South,Employed,male,Married,2023-11-28,0
100924,32.0,454205.03,748.0,265083.96,0,South,,M,Single,2023-12-04,0
101728,43.0,888587.08,627.0,316716.11,4,East,Self-Employed,male,Married,2024-09-23,0
101249,73.0,652819.42,334.0,476709.85,0,West,Self-Employed,female,Divorced,01/04/2024,0
100460,59.0,880287.69,338.0,297158.95,0,East,Unemployed,male,Single,2023-06-17,0
101287,31.0,908446.54,466.0,353237.81,3,West,Employed,female,Widowed,04/14/2024,0
101917,45.0,649520.4,494.0,597285.49,1,East,Unemployed,FEMALE,Married,01/12/2024,0
101168,74.0,562118.82,470.0,371800.76,4,West,Employed,F,Divorced,2024-03-02,0
100958,73.0,351901.17,567.0,87663.81,2,North,Unemployed,F,Divorced,16-Dec-2023,0
100501,55.0,293215.9,683.0,246960.51,1,Central,Unemployed,F,Widowed,02/07/2023,0
100739,69.0,536640.43,826.0,415135.23,3,Central,Employed,female,Married,09/27/2023,0
101878,59.0,388684.3,647.0,342600.96,2,East,Retired,female,Divorced,16-Nov-2024,0
100868,43.0,671990.72,776.0,410077.17,1,West,Employed,M,Married,2023-11-13,1
100731,41.0,215571.35,341.0,422727.55,1,South,Retired,M,Married,09/24/2023,0
100539,19.0,123201.91,731.0,393712.04,1,East,Unemployed,FEMALE,Married,07/16/2023,0
101201,45.0,465405.85,337.0,561848.3,1,Central,Employed,Male,Divorced,14/03/2024,0
100697,51.0,,634.0,309182.58,4,North,Unemployed,Female,Married,12/09/2023,0
101412,32.0,628323.82,577.0,399275.74,3,North,Employed,F,Married,2024-05-30,0
101395,51.0,,644.0,533856.01,3,East,Retired,FEMALE,Married,05/24/2024,1
101145,45.0,877809.51,447.0,289907.68,4,West,Self-Employed,Male,Widowed,23/02/2024,0
101031,27.0,517294.54,818.0,-10821.72,0,Central,Unemployed,female,Divorced,01/12/2024,0
100372,41.0,596548.86,623.0,395698.26,0,East,Self-Employed,FEMALE,Single,2023-05-16,0
100667,67.0,720767.15,381.0,335183.24,4,East,,female,Single,09/01/2023,0
101548,46.0,503371.09,453.0,361824.84,1,North,Self-Employed,male,Single,2024-07-19,0
100357,,707192.51,654.0,371771.22,3,North,Retired,F,Single,11/05/2023,0
100967,36.0,312475.22,626.0,385773.31,3,Central,Unemployed,Male,Married,12/20/2023,0
100783,24.0,456372.48,351.0,569422.35,3,East,Retired,female,Married,10/13/2023,0
100735,56.0,685354.87,614.0,519836.94,2,East,Employed,F,Widowed,09/26/2023,0
101035,60.0,758502.46,506.0,484249.27,1,East,Self-Employed,FEMALE,Widowed,01/13/2024,0
100970,35.0,359516.4,616.0,453536.33,1,North,Self-Employed,FEMALE,Married,21-Dec-2023,0
101547,66.0,680935.0,861.0,291681.66,1,Central,Self-Employed,female,Divorced,07/18/2024,1
101509,56.0,142095.11,718.0,269447.95,4,South,Unemployed,M,Divorced,05/07/2024,0
101546,57.0,851220.14,670.0,252118.75,2,West,Retired,MALE ,Widowed,18-Jul-2024,0
101368,72.0,,652.0,252631.71,1,Central,Unemployed,Female,Single,2024-05-14,0
101881,33.0,846549.82,421.0,369359.58,2,East,Unemployed,male,Divorced,17/11/2024,0
101665,40.0,636078.74,454.0,415210.01,3,North,Employed,Female,Divorced,31/08/2024,1
101252,22.0,278609.5,848.0,611891.19,3,South,Self-Employed,female,Widowed,2024-04-02,0
101718,41.0,685292.25,,456831.54,4,East,Retired,Female,Married,19-Sep-2024,0
101740,42.0,-65379.59,603.0,343039.61,0,Central,Unemployed,female,Widowed,2024-09-27,0
101236,18.0,801197.9,624.0,138880.54,0,Central,Unemployed,Male,Married,2024-03-27,0
100885,59.0,575165.52,845.0,363167.48,0,West,Unemployed,Male,Divorced,20/11/2023,0
100079,56.0,515584.36,821.0,454271.94,0,South  ,Retired,F,Single,01/29/2023,0
101172,40.0,964778.71,447.0,646973.96,1,South,Employed,male,Divorced,2024-03-03,0
100814,62.0,673859.76,328.0,425230.87,1,South,Retired,male,Married,25-Oct-2023,1
101303,69.0,754092.04,508.0,421081.15,0,West,Unemployed,Male,Married,04/20/2024,0
100671,53.0,,835.0,300097.63,1,North,Self-Employed,Male,Single,09/03/2023,1
101554,44.0,1095573.45,827.0,309895.51,1,West,Retired,MALE ,Widowed,21-Jul-2024,0
100057,26.0,123011.66,829.0,212004.21,4,East,Unemployed,Female,Widowed,21/01/2023,0
100133,49.0,932524.83,417.0,276306.61,3,West,Unemployed,MALE ,Widowed,18/02/2023,0
101140,68.0,388178.21,763.0,414956.56,4,South,Self-Employed,Female,Widowed,2024-02-21,0
100933,55.0,,642.0,333353.58,1,West,Unemployed,Male,Single,07/12/2023,0
101709,30.0,1041444.88,452.0,185462.01,1,West,Retired,FEMALE,Widowed,16/09/2024,0
100823,55.0,235416.11,707.0,455201.51,2,South,Employed,Male,Married,10/28/2023,0
101214,22.0,708607.78,368.0,302908.31,0,East,Employed,Female,Single,19-Mar-2024,0
100504,33.0,931260.98,382.0,463637.22,2,Central,,F,Divorced,2023-07-04,0
101801,44.0,856428.41,458.0,498052.41,3,South,Unemployed,M,Single,19/10/2024,0
100347,71.0,791365.1,365.0,462077.11,2,West,,Female,Married,05/07/2023,0
100386,21.0,738156.8,477.0,485261.43,0,East,Retired,Female,Married,21-May-2023,0
101024,64.0,786330.82,884.0,338580.17,4,East,,F,Married,2024-01-09,0
100894,60.0,378847.34,348.0,97792.83,1,South,Retired,Female,Widowed,23-Nov-2023,1
100828,67.0,568575.47,862.0,430000.8,1,East,Self-Employed,Female,Divorced,2023-10-30,0
101922,65.0,566889.37,701.0,308870.64,0,West,Self-Employed,FEMALE,Widowed,02-Dec-2024,0
100475,62.0,302328.64,684.0,446711.4,4,South,Employed,male,Single,06/23/2023,0
101492,19.0,170850.63,,259218.32,2,East,Unemployed,male,Married,2024-06-28,1
101467,39.0,589345.24,697.0,475824.41,0,Central,Retired,Female,Married,06/19/2024,0
101494,41.0,321708.07,467.0,311609.37,0,South,Unemployed,FEMALE,Single,29-Jun-2024,0
100652,29.0,459952.48,407.0,513567.76,1,South,Employed,FEMALE,Widowed,2023-08-27,0
100172,61.0,650949.06,851.0,278705.43,1,South,Unemployed,Female,Widowed,2023-03-04,0
101149,66.0,665674.58,435.0,471970.35,2,East  ,Self-Employed,Female,Married,24/02/2024,1
100038,33.0,735052.49,664.0,449111.66,3,West,Employed,female,Widowed,14-Jan-2023,0
100713,61.0,274832.65,719.0,387426.62,4,Central,Self-Employed,M,Married,18/09/2023,0
100090,42.0,752792.98,443.0,488088.65,0,Central,Retired,Male,Widowed,02-Feb-2023,0
101966,39.0,914096.4,878.0,507494.66,1,Central,Unemployed,male,Married,18-Dec-2024,0
101205,69.0,575086.73,429.0,285908.06,4,West,Self-Employed,F,Widowed,16/03/2024,0
100875,46.0,869738.51,631.0,377906.75,0,East,Retired,Male,Single,11/16/2023,0
101564,49.0,785548.82,347.0,322982.2,3,Central,Retired,MALE ,Single,2024-07-25,0
101919,48.0,777878.43,442.0,580831.08,4,Central,Self-Employed,MALE ,Divorced,12/01/2024,0
101093,40.0,288248.86,775.0,179313.39,0,West,Unemployed,M,Married,04/02/2024,0
101155,51.0,447718.5,669.0,746774.67,0,West,Retired,MALE ,Widowed,02/26/2024,0
101791,68.0,837537.07,618.0,406357.18,4,South,Unemployed,MALE ,Married,10/16/2024,0
101988,30.0,395470.6,688.0,479340.33,1,West,Retired,female,Divorced,2024-12-26,0
100499,42.0,328401.67,414.0,76262.55,3,South,Employed,FEMALE,Single,07/02/2023,1
100338,29.0,29822.87,615.0,611267.33,1,West,Employed,MALE ,Married,04-May-2023,0
101188,50.0,800239.82,385.0,259510.33,0,East,Unemployed,Male,Married,2024-03-09,0
100028,49.0,738180.04,773.0,165444.23,1,West,Employed,MALE ,Married,2023-01-11,0
101217,59.0,,405.0,82413.5,4,South,Employed,Male,Single,20/03/2024,1
101343,50.0,856601.83,498.0,456901.65,3,North,Self-Employed,FEMALE,Widowed,05/05/2024,1
101848,47.0,516186.11,335.0,568991.55,2,North,Unemployed,female,Single,2024-11-05,0
100945,24.0,787964.69,785.0,638909.27,0,South,Unemployed,FEMALE,Single,12/12/2023,0
100169,19.0,665426.16,463.0,483777.28,3,North,Self-Employed,MALE ,Single,03/03/2023,0
101424,32.0,826492.44,816.0,317497.66,4,Central,Unemployed,male,Single,2024-06-04,0
101197,73.0,801248.34,549.0,470330.44,4,Central,Retired,MALE ,Widowed,13/03/2024,1
101253,63.0,673169.86,845.0,540544.98,4,West,Employed,Female,Married,02/04/2024,0
101418,67.0,496478.81,308.0,324755.72,0,Central,Unemployed,female,Single,01-Jun-2024,1
100912,39.0,243478.88,895.0,364798.48,0,West,Unemployed,F,Single,2023-11-30,0
100491,67.0,1096329.6,698.0,456694.39,2,South,Employed,female,Married,06/29/2023,0
100953,42.0,376565.73,724.0,386456.54,1,South,Employed,male,Divorced,15/12/2023,0
101097,61.0,572744.41,733.0,231378.92,2,East,Unemployed,MALE ,Divorced,05/02/2024,1
101032,59.0,1203538.15,688.0,333045.23,4,North,Retired,F,Married,2024-01-12,0
100587,,306021.6,603.0,614721.57,1,East,Self-Employed,MALE ,Divorced,08/03/2023,0
100750,72.0,517893.47,773.0,439797.65,4,East,Employed,Female,Widowed,01-Oct-2023,1
100657,54.0,,657.0,683568.85,4,East,Self-Employed,M,Divorced,28/08/2023,1
100234,46.0,528451.47,480.0,461490.34,1,Central,Retired,FEMALE,Single,27-Mar-2023,0
100732,70.0,700908.29,616.0,441320.89,0,West,Unemployed,MALE ,Divorced,2023-09-25,0
100680,59.0,942384.54,735.0,410118.18,4,East,Self-Employed,M,Married,2023-09-06,0
101655,31.0,1034339.39,705.0,292567.13,3,East,Unemployed,M,Divorced,08/27/2024,1
101156,24.0,666917.81,309.0,257940.58,4,West,Self-Employed,Female,Single,2024-02-27,0
101491,45.0,,350.0,552821.69,2,Central,Employed,F,Widowed,06/28/2024,0
101444,25.0,,,212222.17,0,West,Employed,male,Married,2024-06-11,0
101650,28.0,,309.0,540202.31,2,Central,Retired,MALE ,Married,25-Aug-2024,1
100934,43.0,917826.13,531.0,540545.35,0,West,Self-Employed,male,Single,08-Dec-2023,0
101209,,770257.17,620.0,387500.11,2,South,Retired,male,Widowed,17/03/2024,0
101065,40.0,814871.05,589.0,463702.67,4,West,Unemployed,Male,Divorced,24/01/2024,0
100108,44.0,706696.51,779.0,533412.02,0,Central,Self-Employed,M,Widowed,2023-02-09,0
101565,43.0,,467.0,216200.4,0,North,Self-Employed,F,Single,25/07/2024,0
100568,54.0,410143.06,774.0,360643.28,0,Central  ,Self-Employed,Male,Single,2023-07-27,0
101167,40.0,450298.56,492.0,491318.47,0,West,Unemployed,M,Single,03/02/2024,0
101174,18.0,566957.87,737.0,520497.13,3,West,Unemployed,female,Widowed,04-Mar-2024,0
100890,23.0,910935.85,470.0,236874.68,1,West,Unemployed,Female,Single,22-Nov-2023,0
100947,25.0,947576.43,708.0,576900.67,4,Central,Self-Employed,female,Widowed,12/12/2023,0
101048,56.0,,556.0,165944.88,1,West,Retired,male,Widowed,2024-01-18,0
101370,68.0,858631.39,399.0,473789.53,0,East,Retired,F,Single,15-May-2024,1
101953,44.0,,,367496.01,0,South,Retired,Female,Divorced,14/12/2024,0
101466,54.0,675618.09,433.0,237214.71,0,South,Employed,female,Single,19-Jun-2024,0
100884,64.0,707820.51,557.0,332107.16,1,West,Employed,Male,Widowed,2023-11-19,0
101697,26.0,544359.75,578.0,487724.15,3,North,Retired,male,Divorced,11/09/2024,0
100850,73.0,883159.71,454.0,509958.04,3,North,Self-Employed,male,Single,07-Nov-2023,0
100734,29.0,526649.66,564.0,457308.64,4,South,Retired,female,Married,26-Sep-2023,0
100717,46.0,490124.15,317.0,258259.92,4,North,Self-Employed,MALE ,Divorced,19/09/2023,0
100454,52.0,597647.79,478.0,409897.5,0,North,Self-Employed,Male,Divorced,15-Jun-2023,0
100264,74.0,369307.89,339.0,401326.8,1,Central,Employed,M,Divorced,2023-04-07,1
100075,45.0,824641.59,789.0,545132.56,3,Central,Unemployed,F,Single,01/28/2023,0
101681,18.0,722801.3,547.0,147028.49,0,North,Self-Employed,M,Single,05/09/2024,0
100444,46.0,1207432.96,785.0,357498.52,2,Central,Self-Employed,female,Married,2023-06-12,0
100395,67.0,216697.72,610.0,329361.79,1,North,Self-Employed,Female,Married,05/25/2023,0
100176,58.0,514207.29,774.0,294043.67,3,North,Employed,MALE ,Widowed,2023-03-06,1
101042,41.0,806418.89,863.0,184183.73,3,West,Retired,Female,Married,16-Jan-2024,0
101761,41.0,1110313.9,482.0,403046.2,2,Central,Employed,Male,Single,05/10/2024,0
101421,74.0,930773.66,730.0,351411.63,2,West,Unemployed,female,Divorced,02/06/2024,0
101769,29.0,413894.28,558.0,-69785.72,2,North,Unemployed,female,Married,08/10/2024,1
101798,45.0,476489.17,663.0,514854.33,4,West,Self-Employed,M,Married,18-Oct-2024,1
100595,63.0,445856.22,315.0,445107.18,3,Central,Employed,Female,Single,08/06/2023,0
100061,60.0,648841.76,567.0,735824.75,3,Central,Retired,F,Married,23/01/2023,0
101296,32.0,601255.03,736.0,289560.27,1,West,Unemployed,Female,Widowed,2024-04-18,0
100872,24.0,424826.95,601.0,426222.9,1,East,Employed,F,Divorced,2023-11-15,0
101512,60.0,579982.84,711.0,291190.86,2,East,Self-Employed,F,Married,2024-07-06,0
101908,20.0,89293.09,582.0,551366.79,1,South,Self-Employed,MALE ,Married,2024-11-27,0
100278,21.0,666996.66,586.0,643446.02,2,East,Employed,Female,Divorced,12-Apr-2023,0
100036,66.0,808477.59,315.0,511650.04,1,Central,Employed,MALE ,Widowed,2023-01-14,0
101538,58.0,879855.92,463.0,500592.15,1,North,Self-Employed,Female,Divorced,15-Jul-2024,0
100662,20.0,919460.84,651.0,382649.07,0,East,Unemployed,F,Widowed,30-Aug-2023,0
101834,41.0,892451.12,679.0,417514.01,2,Central,Employed,female,Divorced,31-Oct-2024,0
101464,66.0,906895.27,,162211.81,2,South,Unemployed,F,Single,2024-06-18,0
100977,50.0,555080.88,528.0,545918.85,3,South  ,Self-Employed,FEMALE,Married,23/12/2023,0
101594,,661514.53,770.0,265857.55,2,North,Retired,M,Widowed,05-Aug-2024,0
100738,60.0,1125726.87,329.0,642117.09,1,West,Unemployed,Male,Single,27-Sep-2023,0
100191,53.0,37281.97,556.0,389302.59,0,South,Self-Employed,Female,Widowed,03/11/2023,0
100919,54.0,384110.07,377.0,489292.91,1,East,Self-Employed,female,Single,12/02/2023,0
100456,26.0,1000296.57,308.0,247889.62,4,West,Employed,M,Divorced,2023-06-16,0
100675,59.0,46473.04,813.0,249589.3,3,South,Unemployed,female,Married,09/04/2023,0
100760,28.0,517681.92,670.0,128111.75,2,South,Unemployed,male,Divorced,2023-10-05,0
101835,25.0,868569.42,866.0,425594.06,2,South,Self-Employed,male,Widowed,11/01/2024,0
101625,74.0,767456.23,723.0,218066.4,0,North,Self-Employed,F,Widowed,16/08/2024,0
100728,45.0,,586.0,15889.39,1,South,Self-Employed,Female,Widowed,2023-09-23,1
101399,35.0,929849.29,400.0,430070.16,3,South,Unemployed,female,Widowed,05/25/2024,0
100412,33.0,1018402.85,867.0,245915.41,4,South,Retired,Male,Single,2023-05-31,1
101098,20.0,606782.23,539.0,400829.67,1,South,Self-Employed,MALE ,Single,05-Feb-2024,0
100825,23.0,718460.6,753.0,558963.04,2,East,Retired,Male,Divorced,29/10/2023,1
101519,44.0,676776.26,637.0,375831.47,3,North,Retired,male,Single,07/08/2024,0
100616,32.0,474232.73,415.0,518724.84,0,South,Employed,male,Married,2023-08-13,0
100114,46.0,612188.09,406.0,529872.55,3,South,Self-Employed,FEMALE,Divorced,11-Feb-2023,0
100417,24.0,211975.36,479.0,693203.88,4,North,Employed,Male,Married,02/06/2023,0
101940,27.0,655009.32,640.0,392353.62,0,North,Self-Employed,Female,Widowed,2024-12-09,0
100969,20.0,641676.32,759.0,475069.68,4,Central,Retired,FEMALE,Widowed,20/12/2023,1
100604,-5.0,595016.05,637.0,-4100.39,0,West,Self-Employed,MALE ,Widowed,2023-08-09,0
101948,18.0,1136149.45,445.0,524306.71,1,East,Self-Employed,Female,Married,2024-12-12,0
100089,65.0,687460.6,460.0,330753.67,0,South,Self-Employed,FEMALE,Married,02/02/2023,0
100848,64.0,534468.23,347.0,141154.78,4,North,Unemployed,Male,Divorced,2023-11-06,0
101542,,573218.23,571.0,521123.09,3,South,Self-Employed,M,Single,17-Jul-2024,0
101947,70.0,739341.24,396.0,364780.09,2,West,Employed,FEMALE,Widowed,12/12/2024,0
100753,71.0,,,454150.17,3,East,Unemployed,Male,Divorced,02/10/2023,0
100498,70.0,660064.13,396.0,449971.38,4,East,Employed,Female,Married,01-Jul-2023,0
101276,55.0,885648.41,322.0,532628.16,0,East,Self-Employed,Male,Widowed,2024-04-10,0
101325,28.0,950675.2,328.0,99494.63,2,West,Retired,M,Widowed,28/04/2024,0
100011,73.0,295789.48,527.0,338840.38,0,East,Self-Employed,FEMALE,Divorced,01/05/2023,0
100396,20.0,865500.01,519.0,404355.94,2,West,Employed,Male,Divorced,2023-05-25,0
100284,43.0,1029198.16,742.0,459585.11,0,South,Employed,Male,Divorced,2023-04-14,0
101066,70.0,550771.54,639.0,277707.04,4,North,Retired,male,Married,25-Jan-2024,1
101191,33.0,819371.21,363.0,194932.92,3,Central,,female,Married,03/10/2024,1
101770,37.0,591212.34,593.0,457426.86,3,South,,F,Single,08-Oct-2024,0
100690,74.0,210046.07,319.0,265533.23,4,Central,Employed,MALE ,Married,09-Sep-2023,0
101654,26.0,479227.05,832.0,371766.62,2,West,Self-Employed,M,Married,27-Aug-2024,0
101905,31.0,381596.07,580.0,616915.62,3,East,Unemployed,female,Married,26/11/2024,0
100689,62.0,747118.55,872.0,165230.74,0,Central,Unemployed,F,Divorced,09/09/2023,0
100851,63.0,770995.57,570.0,385567.98,3,West,Self-Employed,female,Divorced,11/07/2023,1
100159,62.0,1092835.31,570.0,425640.76,4,Central,Self-Employed,Female,Single,02/28/2023,0
100895,52.0,1003128.27,802.0,247301.69,3,South,Employed,M,Married,11/23/2023,0
101840,42.0,171108.71,327.0,222419.82,3,North,Retired,Female,Married,2024-11-02,0
100257,23.0,424775.75,728.0,447743.68,2,West,Unemployed,Male,Divorced,04/04/2023,0
100335,64.0,803567.61,850.0,364075.2,2,Central,Unemployed,FEMALE,Widowed,05/03/2023,0
101909,71.0,319451.01,897.0,560951.39,4,Central,Employed,female,Widowed,28/11/2024,0
101039,65.0,626451.36,475.0,429372.76,3,Central,Unemployed,male,Married,01/15/2024,1
100515,24.0,678646.11,647.0,359830.81,4,Central,Unemployed,F,Single,07/08/2023,0
101348,59.0,741583.23,829.0,472046.17,4,East,Employed,FEMALE,Married,2024-05-07,1
101015,65.0,657761.8,831.0,81248.48,2,Central,Retired,M,Divorced,01/06/2024,0
100768,25.0,878656.01,338.0,463967.11,3,South,Retired,female,Divorced,2023-10-08,1
101913,62.0,726395.05,553.0,358771.88,0,East,Employed,Female,Married,29/11/2024,0
100761,49.0,668318.83,439.0,440253.85,4,North,Unemployed,male,Widowed,05/10/2023,0
101246,67.0,1094580.23,704.0,416527.09,2,East,Unemployed,FEMALE,Divorced,31-Mar-2024,0
101203,61.0,437295.09,793.0,416903.68,4,East,Retired,F,Widowed,03/15/2024,1
101489,,898984.67,877.0,447301.3,3,North,Retired,female,Married,27/06/2024,0
100971,41.0,480681.45,612.0,236753.83,3,West,Unemployed,Male,Divorced,12/21/2023,0
100521,26.0,732091.99,879.0,307453.07,3,East,Unemployed,female,Widowed,10/07/2023,0
100022,28.0,529302.46,405.0,364079.34,2,West,Self-Employed,F,Widowed,09-Jan-2023,0
100356,26.0,259278.91,885.0,651635.42,2,South,Self-Employed,male,Single,2023-05-11,0
101277,62.0,773074.23,507.0,490232.5,0,South,Retired,MALE ,Single,11/04/2024,0
101312,62.0,153964.19,442.0,517778.85,0,West,Unemployed,Female,Widowed,2024-04-24,0
101915,47.0,838095.93,348.0,396798.04,0,Central,Self-Employed,female,Divorced,11/30/2024,0
100340,54.0,958225.48,808.0,519678.88,2,West,Retired,male,Single,2023-05-05,0
100431,60.0,793886.63,882.0,665726.39,1,East,Unemployed,F,Single,06/07/2023,1
100473,44.0,483843.5,656.0,269972.15,1,North,Unemployed,MALE ,Divorced,22/06/2023,0
100217,23.0,,338.0,468401.83,2,East,Retired,MALE ,Married,21/03/2023,1
100911,28.0,1006332.24,652.0,135699.96,4,Central,Employed,M,Widowed,11/29/2023,0
101227,74.0,693251.78,448.0,734767.92,3,North,Employed,male,Widowed,03/24/2024,0
101619,74.0,670679.55,875.0,773388.13,0,South,Self-Employed,female,Divorced,08/14/2024,0
101011,63.0,1043770.71,833.0,126706.27,1,South,Unemployed,FEMALE,Single,01/05/2024,0
101979,63.0,1050011.82,777.0,656104.3,3,Central,Unemployed,male,Widowed,12/23/2024,0
100093,40.0,611578.72,368.0,424249.36,3,West,Retired,FEMALE,Single,03/02/2023,1
101008,59.0,842464.22,,569495.56,1,South,Retired,M,Widowed,2024-01-04,0
101070,56.0,899138.72,407.0,188269.41,2,East,Employed,Male,Widowed,26-Jan-2024,0
101092,66.0,376776.19,675.0,552084.53,3,East,Self-Employed,FEMALE,Widowed,2024-02-03,1
101608,31.0,745317.85,,507793.24,2,East,Unemployed,Male,Widowed,2024-08-10,0
101308,41.0,-115944.97,510.0,385441.13,1,North,Retired,MALE ,Divorced,2024-04-22,0
100696,59.0,1099571.93,,329221.05,2,West,Self-Employed,FEMALE,Single,2023-09-12,0
101820,35.0,635889.73,427.0,310644.51,0,North,Retired,M,Single,2024-10-26,1
100996,48.0,590967.48,302.0,504950.99,1,Central,Self-Employed,female,Widowed,2023-12-30,1
101458,,933447.32,781.0,353185.7,3,Central,Unemployed,MALE ,Divorced,16-Jun-2024,0
100153,34.0,762579.32,453.0,135307.59,2,East,Unemployed,F,Divorced,25/02/2023,0
101099,42.0,891137.67,849.0,276355.12,3,North,Employed,FEMALE,Divorced,02/06/2024,0
101743,19.0,637342.97,787.0,139911.64,1,South,Unemployed,FEMALE,Widowed,09/28/2024,0
101826,23.0,520925.6,820.0,384252.29,4,North,Employed,male,Single,28-Oct-2024,0
100789,18.0,1077485.99,792.0,356233.94,1,Central,Retired,FEMALE,Widowed,16/10/2023,0
100580,23.0,449189.98,420.0,379317.67,3,West,Unemployed,F,Widowed,2023-07-31,0
101470,69.0,719103.59,693.0,319745.58,1,West,Employed,FEMALE,Widowed,20-Jun-2024,0
100703,27.0,627669.9,629.0,274692.96,2,North,Self-Employed,MALE ,Single,09/14/2023,0
101212,44.0,556647.77,728.0,499221.76,3,North,Unemployed,Male,Divorced,2024-03-18,0
101295,47.0,684551.28,555.0,450376.85,4,South,Self-Employed,M,Divorced,04/17/2024,0
101690,62.0,-100000.0,514.0,-15793.34,3,West,Retired,F,Single,09-Sep-2024,0
101260,33.0,794820.49,450.0,259640.02,1,West,Unemployed,FEMALE,Divorced,2024-04-05,0
100487,48.0,1016795.31,494.0,175883.15,2,South,Retired,Male,Married,06/27/2023,0
100559,66.0,949629.96,475.0,562841.41,4,North,Unemployed,F,Single,07/24/2023,0
101141,37.0,450461.66,302.0,366877.18,1,West,Employed,F,Married,21/02/2024,0
101119,46.0,626178.55,326.0,520269.39,3,West,Self-Employed,F,Divorced,02/13/2024,0
100801,35.0,420561.62,637.0,388244.05,4,West,Retired,MALE ,Divorced,20/10/2023,1
100512,65.0,1076463.17,672.0,488477.54,4,East,Employed,F,Married,2023-07-06,0
